"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TATAMOTORS","EQ","30-Jul-2025","692.35","690.00","690.00","665.25","668.00","668.45","669.43","1,89,23,129","12,66,76,17,060.00","4,05,426","88,07,753","46.54"
"TATAMOTORS","EQ","31-Jul-2025","668.45","659.85","673.40","652.35","666.45","665.95","665.70","1,87,23,710","12,46,43,81,596.75","2,91,431","86,92,256","46.42"
"TATAMOTORS","EQ","01-Aug-2025","665.95","667.95","667.95","647.00","649.70","648.85","652.97","1,25,46,169","8,19,22,73,893.65","2,37,724","59,57,304","47.48"
"TATAMOTORS","EQ","04-Aug-2025","648.85","650.05","656.80","646.00","653.90","653.60","653.34","80,33,881","5,24,88,67,835.75","1,65,858","44,07,431","54.86"
"TATAMOTORS","EQ","05-Aug-2025","653.60","655.95","658.90","650.55","655.00","654.60","654.15","67,14,804","4,39,24,92,947.95","1,42,228","30,94,003","46.08"
"TATAMOTORS","EQ","06-Aug-2025","654.60","655.00","658.00","650.40","653.20","652.85","653.75","64,10,830","4,19,10,48,174.95","1,16,587","30,71,208","47.91"
"TATAMOTORS","EQ","07-Aug-2025","652.85","650.00","651.70","635.50","650.00","646.50","641.47","1,36,09,913","8,73,03,87,950.15","2,17,679","58,66,517","43.10"
"TATAMOTORS","EQ","08-Aug-2025","646.50","647.95","652.95","630.00","630.80","633.70","640.31","1,01,44,452","6,49,55,49,795.70","2,22,231","44,52,580","43.89"
"TATAMOTORS","EQ","11-Aug-2025","633.70","636.20","655.00","627.10","654.00","653.75","647.97","1,72,75,390","11,19,38,80,247.40","2,58,911","54,41,572","31.50"
"TATAMOTORS","EQ","12-Aug-2025","653.75","651.10","660.95","650.80","655.05","654.10","655.38","1,12,12,223","7,34,82,30,985.35","2,23,425","51,39,134","45.84"
"TATAMOTORS","EQ","13-Aug-2025","654.10","657.20","667.00","656.65","663.30","663.75","663.72","75,57,556","5,01,61,13,372.65","1,33,862","24,83,262","32.86"
"TATAMOTORS","EQ","14-Aug-2025","663.75","666.00","666.55","657.70","664.00","664.60","662.43","62,50,494","4,14,05,29,909.70","1,15,002","26,99,886","43.19"
"TATAMOTORS","EQ","18-Aug-2025","664.60","677.00","685.00","672.90","675.90","676.00","678.70","1,42,26,172","9,65,53,02,555.25","1,65,366","71,56,265","50.30"
"TATAMOTORS","EQ","19-Aug-2025","676.00","676.75","703.35","673.10","700.50","700.25","695.10","1,94,40,384","13,51,30,30,546.90","2,82,726","62,58,591","32.19"
"TATAMOTORS","EQ","20-Aug-2025","700.25","700.25","700.80","689.00","690.00","689.60","691.75","1,00,50,137","6,95,21,91,897.35","1,60,634","52,66,686","52.40"
"TATAMOTORS","EQ","21-Aug-2025","689.60","694.00","694.95","685.00","685.20","685.40","690.13","84,32,614","5,81,96,35,636.40","1,12,606","36,01,468","42.71"
"TATAMOTORS","EQ","22-Aug-2025","685.40","685.90","691.50","678.60","680.95","680.30","682.03","64,29,718","4,38,52,56,896.70","1,20,866","28,72,251","44.67"
"TATAMOTORS","EQ","25-Aug-2025","680.30","683.75","688.90","680.30","686.10","686.80","686.42","64,29,311","4,41,31,90,580.95","1,55,326","33,19,897","51.64"
"TATAMOTORS","EQ","26-Aug-2025","686.80","686.80","686.95","678.30","680.55","681.65","681.56","74,96,633","5,10,93,85,662.30","1,27,051","38,80,130","51.76"
"TATAMOTORS","EQ","28-Aug-2025","681.65","679.90","680.90","667.80","676.15","675.45","673.92","94,66,045","6,37,94,03,445.15","1,68,975","45,05,727","47.60"
"TATAMOTORS","EQ","29-Aug-2025","675.45","675.45","681.15","668.00","669.50","669.00","673.51","82,01,917","5,52,40,51,280.95","1,31,621","38,50,735","46.95"
"TATAMOTORS","EQ","01-Sep-2025","669.00","671.30","691.50","670.55","689.70","690.15","683.12","76,44,947","5,22,23,94,748.45","1,31,092","29,95,052","39.18"
"TATAMOTORS","EQ","02-Sep-2025","690.15","690.15","694.65","681.65","684.30","684.40","688.75","78,54,694","5,40,98,94,253.15","1,57,827","26,37,454","33.58"
"TATAMOTORS","EQ","03-Sep-2025","684.40","688.00","693.45","685.00","691.80","692.05","689.97","60,94,892","4,20,53,17,034.75","1,16,221","28,64,195","46.99"
"TATAMOTORS","EQ","04-Sep-2025","692.05","705.90","706.35","685.70","688.00","687.50","695.52","1,34,39,418","9,34,73,92,408.15","2,24,068","57,32,984","42.66"
"TATAMOTORS","EQ","05-Sep-2025","687.50","690.90","697.35","683.10","693.50","691.70","690.78","66,92,975","4,62,33,72,003.70","1,32,796","19,90,772","29.74"
"TATAMOTORS","EQ","08-Sep-2025","691.70","695.00","722.00","694.05","721.10","719.50","714.05","2,05,31,027","14,66,02,23,306.05","2,61,302","75,54,995","36.80"
"TATAMOTORS","BL","09-Sep-2025","681.80","719.50","719.50","719.50","719.50","719.50","719.50","11,50,000","82,74,25,000.00","1","-","-"
"TATAMOTORS","EQ","09-Sep-2025","719.50","721.15","722.25","713.50","715.20","715.55","716.54","94,09,853","6,74,25,10,482.95","1,30,760","34,49,126","36.65"
"TATAMOTORS","EQ","10-Sep-2025","715.55","717.65","720.00","702.70","710.20","709.10","712.09","1,03,63,493","7,37,97,74,119.55","1,55,864","39,98,392","38.58"
"TATAMOTORS","EQ","11-Sep-2025","709.10","710.20","712.00","704.55","705.95","705.85","707.14","55,30,633","3,91,09,55,802.35","1,14,617","26,17,430","47.33"
"TATAMOTORS","EQ","12-Sep-2025","705.85","708.00","718.90","707.35","714.15","715.25","714.81","82,52,416","5,89,88,85,921.90","1,28,604","29,80,241","36.11"
"TATAMOTORS","EQ","15-Sep-2025","715.25","715.30","721.95","711.55","713.05","712.90","715.01","60,07,524","4,29,54,54,082.35","1,16,693","23,68,568","39.43"
"TATAMOTORS","EQ","16-Sep-2025","712.90","715.00","719.70","705.00","714.90","713.25","712.70","97,65,743","6,96,00,76,331.35","1,62,968","38,67,580","39.60"
"TATAMOTORS","EQ","17-Sep-2025","713.25","715.00","722.95","714.30","719.00","719.15","719.42","1,18,72,451","8,54,12,53,779.15","1,97,632","63,48,290","53.47"
"TATAMOTORS","EQ","18-Sep-2025","719.15","722.00","725.25","707.60","712.50","711.20","715.44","1,21,99,357","8,72,78,72,848.50","1,85,289","62,57,188","51.29"
"TATAMOTORS","EQ","19-Sep-2025","711.20","713.50","713.50","704.95","706.90","707.45","709.07","1,21,27,319","8,59,90,62,316.45","1,44,785","79,58,695","65.63"
"TATAMOTORS","EQ","22-Sep-2025","707.45","709.00","712.00","694.85","695.30","696.25","703.00","96,88,597","6,81,11,25,096.20","1,80,207","51,22,625","52.87"
"TATAMOTORS","EQ","23-Sep-2025","696.25","701.80","707.80","697.00","702.20","701.35","701.49","1,19,04,667","8,35,10,27,331.25","1,94,058","47,28,205","39.72"
"TATAMOTORS","EQ","24-Sep-2025","701.35","700.50","703.30","681.30","683.00","682.95","688.07","1,32,52,215","9,11,84,12,420.70","2,32,509","65,72,004","49.59"
"TATAMOTORS","EQ","25-Sep-2025","682.95","669.90","675.00","655.30","664.90","664.30","665.12","2,46,87,611","16,42,01,72,194.75","4,11,715","1,04,01,087","42.13"
"TATAMOTORS","EQ","26-Sep-2025","664.30","666.00","680.35","662.35","673.95","672.90","673.94","1,57,80,434","10,63,50,61,090.05","2,44,856","50,14,544","31.78"
"TATAMOTORS","EQ","29-Sep-2025","672.90","684.00","685.00","670.00","674.00","672.50","675.00","1,30,14,474","8,78,47,69,229.55","2,38,452","56,15,074","43.14"
"TATAMOTORS","EQ","30-Sep-2025","672.50","672.00","683.50","666.65","682.55","680.20","674.19","1,50,01,606","10,11,39,13,023.35","2,52,686","66,10,485","44.07"
"TATAMOTORS","EQ","01-Oct-2025","680.20","681.00","720.00","679.20","718.00","718.35","707.35","3,01,63,206","21,33,60,21,321.40","3,78,296","1,01,25,061","33.57"
"TATAMOTORS","EQ","03-Oct-2025","718.35","718.50","739.70","715.00","715.85","716.10","723.52","2,77,86,917","20,10,43,23,908.20","3,48,251","91,92,988","33.08"
